Rank,TID,Technique,Percentage,Reporter,Year,Type,Source
6,T1218.005,System Binary Proxy Execution: Mshta,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
6,T1218.011,System Binary Proxy Execution: Rundll32,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
6,T1016.001,System Network Configuration Discovery: Internet Connection Discovery,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
6,T1569,System Services,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
6,T1080,Taint Shared Content,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
6,T0882,Theft of Operational Information,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
6,T1552.001,Unsecured Credentials: Credentials in Files,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
6,T0863,User Execution,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
6,T0859,Valid Accounts,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
6,T1078.004,Valid Accounts: Cloud Accounts,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
6,T1078.002,Valid Accounts: Domain Accounts,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
6,T1497,Virtualization/Sandbox Evasion,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
6,T1497.001,Virtualization/Sandbox Evasion: System Checks,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
6,T1102.002,Web Service: Bidirectional Communication,7.14,CISA,2022,Public,https://www.cisa.gov/uscert/ncas/alerts/2022
1,T1053,Scheduled Task/Job,24.10,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
2,T1059,Command and Scripting Interpreter,15.77,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
3,T1574,Hijack Execution Flow,12.60,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
4,T1090,Proxy,7.98,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
5,T1095,Non-Application Layer Protocol,7.75,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
6,T1036,Masquerading,4.05,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
6,T1218,System Binary Proxy Execution,4.05,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
8,T1543,Create or Modify System Process,3.65,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
9,T1055,Process Injection,1.75,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
10,T1562,Impair Defenses,1.73,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
11,T1047,Windows Management Instrumentation,1.43,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
12,T1027,Obfuscated Files or Information,1.37,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
13,T1112,Modify Registry,1.30,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
14,T1021,Remote Services,1.21,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
15,T1105,Ingress Tool Transfer,0.91,CTID Sightings,2022,Private,https://web.mitre-engenuity.org/hubfs/Center%20for%20Threat%20Informed%20Defense/CTID-Sightings-Ecosystem-Report.pdf
1,T1027,Obfuscated Files or Information,31.28,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
2,T1059,Command and Scripting Interpreter,30.40,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
3,T1059.001,Command and Scripting Interpreter: PowerShell,28.63,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
4,T1133,External Remote Services,28.19,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
4,T1569.002,System Services: Service Execution,28.19,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
6,T1021.001,Remote Services: Remote Desktop Protocol,18.94,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
7,T1190,Exploit Public-Facing Application,16.74,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
8,T1505.003,Server Software Component: Web Shell,15.68,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
9,T1573,Encrypted Channel,14.10,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
10,T1560,Archive Collected Data,13.00,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
11,T1202,Indirect Command Execution,12.78,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
12,T1070.004,Indicator Removal on Host: File Deletion,10.57,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
12,T1105,Ingress Tool Transfer,10.57,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
12,T1053,Scheduled Task/Job,10.57,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
12,T1078,Valid Accounts,10.57,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
16,T1098,Account Manipulation,10.13,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
16,T1071,Application Layer Protocol,10.13,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
18,T1027.002,Obfuscated Files or Information: Software Packing,9.25,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
18,T1003,OS Credential Dumping,9.25,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
22,T1518.001,Software Discovery: Security Software Discovery,7.49,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
22,T1199,Trusted Relationship,7.49,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
24,T1112,Modify Registry,6.61,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
25,T1562.001,Impair Defenses: Disable or Modify Tools,5.73,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
25,T1082,System Information Discovery,5.73,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
27,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,5.29,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
27,T1110,Brute Force,5.29,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
27,T1070,Indicator Removal on Host,5.29,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
27,T1566.001,Phishing: Spearphishing Attachment,5.29,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
27,T1090,Proxy,5.29,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
27,T1553.002,Subvert Trust Controls: Code Signing,5.29,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
27,T1033,System Owner/User Discovery,5.29,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
34,T1136,Create Account,4.85,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
36,T1566.002,Phishing: Spearphishing Link,4.41,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
38,T1574.002,Hijack Exectuion Flow: DLL Side-Loading,3.96,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
38,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,3.96,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
38,T1070.006,Indicator Removal on Host: Timestomp,3.96,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
38,T1012,Query Registry,3.96,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
42,T1087,Account Discovery,3.52,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
42,T1574.008,Hijack Exectuion Flow: Path Interception by Search Order Hijacking,3.52,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
42,T1069,Permission Groups Discovery,3.52,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
45,T1547.004,Boot or Logon Autostart Execution: Winlogon Helper DLL,3.08,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
45,T1546.008,Event Triggered Execution: Accesibility Features,3.08,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
45,T1083,File and Directory Discovery,3.08,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
45,T1562.006,Impair Defenses: Indicator Blocking,3.08,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
45,T1046,Network Service Scanning,3.08,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
45,T1057,Process Discovery,3.08,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
45,T1016,System Network Configuration Discovery,3.08,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
52,T1574.011,Hijack Exectuion Flow: Services Registry Permissions Weakness,2.20,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
52,T1055,Process Injection,2.20,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
52,T1090.003,Proxy: Multi-Hop Proxy,2.20,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
52,T1219,Remote Access Software,2.20,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
52,T1021,Remote Services,2.20,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
58,T1546.011,Event Triggered Execution: Accesibility Features Application Shimming,1.76,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
58,T1095,Non-Application Layer Protocol,1.76,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
58,T1014,Rootkit,1.76,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
58,T1047,Windows Management Instrumentation,1.76,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
62,T1565.001,Data Manipulation: Stored Data Manipulation,1.32,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
62,T1140,Deobfuscate/Decode Files or Information,1.32,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
62,T1482,Domain Trust Discovery,1.32,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
62,T1135,Network Share Discovery,1.32,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
62,T1053,Scheduled Task/Job,1.32,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
62,T1021.002,SMB/Windows Admin Shares,1.32,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
69,T1564.004,Hide Artifacts: NTFS File Attributes,0.88,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
69,T1036,Masquerading,0.88,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
69,T1218.010,System Binary Proxy Execution: Regsvr32,0.88,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
69,T1049,System Network Connections Discovery,0.88,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
69,T1497,Virtualization/Sandbox Evasion,0.88,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1547.009,Boot or Logon Autostart Execution: Shortcut Modification,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1480,Execution Guardrails,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T0871,Execution through API,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1564.001,Hide Artifacts: Hidden Files and Directories,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1056.004,Input Capture: Credential API Hooking,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1559.002,Inter-Process Communication: Dynamic Data Exchange,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1111,Multi-Factor Authentication Interception,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1040,Network Sniffing,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1201,Password Policy Discovery,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1055.12,Process Injection: Process Hollowing,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1218.005,System Binary Proxy Execution: Mshta,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1007,System Service Discovery,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1569.002,System Services: Service Execution,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1124,System Time Discovery,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1552.001,Unsecured Credentials: Credentials in Files,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
74,T1552.002,Unsecured Credentials: Credentials in Registry,0.44,M-Trends,2020,Private,https://www.mandiant.com/sites/default/files/2021-09/mtrends-2020.pdf
1,T1027,Obfuscated Files or Information,52.60,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
2,T1059,Command and Scripting Interpreter,51.30,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
3,T1059.001,Command and Scripting Interpreter: PowerShell,40.80,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
4,T1569.002,System Services: Service Execution,30.60,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
5,T1569,System Services,30.60,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
6,T1070,Indicator Removal on Host,24.40,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
7,T1105,Ingress Tool Transfer,24.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
8,T1553,Subvert Trust Controls,21.30,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
10,T1190,Exploit Public-Facing Application,21.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
10,T1553.002,Subvert Trust Controls: Code Signing,21.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
13,T1070.004,Indicator Removal on Host: File Deletion,18.10,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
13,T1055,Process Injection,18.10,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
15,T1573,Encrypted Channel,15.90,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
15,T1573.002,Encrypted Channel: Asymmetric Cryptography,15.90,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
17,T1112,Modify Registry,15.60,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
18,T1059.003,Command and Scripting Interpreter: Windows Command Shell,15.40,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
19,T1560,Archive Collected Data,15.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
19,T1053,Scheduled Task/Job,15.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
21,T1566,Phishing,14.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
23,T1095,Non-Application Layer Protocol,13.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
24,T1497,Virtualization/Sandbox Evasion,12.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
25,T1505,Server Software Component,12.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
25,T1505.003,Server Software Component: Web Shell,12.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
27,T1133,External Remote Services,11.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
27,T1204,User Execution,11.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
29,T1562,Impair Defenses,9.80,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
30,T1071,Application Layer Protocol,9.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
31,T1098,Account Manipulation,9.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
31,T1543,Create or Modify System Process,9.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
31,T1543.003,Create or Modify System Process: Windows Service,9.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
34,T1003,OS Credential Dumping,8.80,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
35,T1027.002,Obfuscated Files or Information: Software Packing,8.10,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
38,T1071.001,Application Layer Protocol: Web Protocols,7.60,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
39,T1204.001,User Execution: Malicious Link,7.30,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
40,T1078,Valid Accounts,6.80,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
41,T1053.005,Scheduled Task/Job: Scheduled Task,6.60,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
42,T1110,Brute Force,6.10,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
42,T1136,Create Account,6.10,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
44,T1134,Access Token Manipulation,5.90,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
44,T1059.005,Command and Scripting Interpreter: Visual Basic,5.90,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
44,T1562.001,Impair Defenses: Disable or Modify Tools,5.90,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
44,T1070.006,Indicator Removal on Host: Timestomp,5.90,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
48,T1572,Protocol Tunneling,5.40,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
49,T1562.004,Impair Defenses: Disable or Modify System Firewall,5.10,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
51,T1203,Exploitation for Client Execution,4.90,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
51,T1056,Input Capture,4.90,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
51,T1056.001,Input Capture: Keylogging,4.90,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
51,T1090,Proxy,4.90,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
55,T1003.001,LSASS Memory,4.40,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
56,T1547,Boot or Logon Autostart Execution,4.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
56,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,4.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
56,T1213,Data from Information Repositories,4.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
56,T1070.001,Indicator Removal on Host: Clear Windows Event Logs,4.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
56,T1204.002,User Execution: Malicious File,4.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
61,T1202,Indirect Command Execution,3.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
62,T1003.003,NTDS,3.40,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
63,T1114,Email Collection,3.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
63,T1546,Event Triggered Execution,3.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
63,T1574,Hijack Execution Flow,3.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
63,T1090.003,Proxy: Multi-Hop Proxy,3.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
63,T1113,Screen Capture,3.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
63,T1529,System Shutdown/Reboot,3.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
63,T1199,Trusted Relationship,3.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
70,T1115,Clipboard Data,2.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
70,T1059.007,Command and Scripting Interpreter: JavaScript,2.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
70,T1140,Deobfuscate/Decode Files or Information,2.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
70,T1047,Windows Management Instrumentation,2.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
75,T1574.002,Hijack Exectuion Flow: DLL Side-Loading,2.40,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
75,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,2.40,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
75,T1218,System Binary Proxy Execution,2.40,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
78,T1564,Hide Artifacts,2.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
80,T1110.003,Brute Force: Password Spraying,2.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
80,T1564.003,Hide Artifacts: Hidden Window,2.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
83,T1071.004,Application Layer Protocol: DNS,1.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
83,T1555,Credentials from Password Stores,1.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
